Date,Close,High,Low,Open,Volume,SMA_50,SMA_200,Trend,Crossover,Average_50,Median_50,DC_Upper_20,DC_Lower_20,DC_Mid_20,SMA_50_upper_2.0,SMA_50_lower_2.0,SMA_vs_Median_50_50,Median_Crossover_50_50,HL_range,Chaikin_Volatility_100
2021-05-18,13217.6796875,13400.51953125,13212.849609375,13352.259765625,4301300000,13433.03525390625,12501.849467773438,Bullish,False,13433.03525390625,13448.2451171875,14073.48046875,12967.1796875,13520.330078125,13701.695958984375,13164.374548828124,-15.209863281250364,Below,187.669921875,202.05162392909102
2021-05-19,13237.91015625,13243.98046875,12994.349609375,12998.5302734375,4333520000,13441.90365234375,12512.763618164063,Bullish,False,13441.90365234375,13448.2451171875,14073.48046875,12967.1796875,13520.330078125,13710.741725390624,13173.065579296876,-6.3414648437501455,Below,249.630859375,202.99378700722784
2021-05-20,13494.08984375,13526.009765625,13293.099609375,13294.58984375,3990760000,13456.74404296875,12524.7513671875,Bullish,False,13456.74404296875,13498.72998046875,14073.48046875,12967.1796875,13520.330078125,13725.878923828126,13187.609162109375,-41.985937499999636,Below,232.91015625,203.58619035856987
2021-05-21,13411.740234375,13573.83984375,13401.5302734375,13573.2197265625,3733940000,13463.92083984375,12536.182866210938,Bullish,False,13463.92083984375,13498.72998046875,14073.48046875,12967.1796875,13520.330078125,13733.199256640624,13194.642423046875,-34.80914062500051,Below,172.3095703125,202.96685134775657
2021-05-24,13641.75,13687.6103515625,13500.1201171875,13504.3896484375,3509470000,13478.0100390625,12548.056215820312,Bullish,False,13478.0100390625,13524.02001953125,14073.48046875,12967.1796875,13520.330078125,13747.57023984375,13208.449838281249,-46.009980468750655,Below,187.490234375,202.66038368492968
2021-05-25,13657.73046875,13734.41015625,13614.5400390625,13701.2998046875,4128990000,13489.51384765625,12560.647919921876,Bullish,False,13489.51384765625,13561.56494140625,14073.48046875,12967.1796875,13520.330078125,13759.304124609374,13219.723570703125,-72.05109375000029,Below,119.8701171875,201.0209724671588
2021-05-26,13702.740234375,13726.0595703125,13661.0595703125,13687.7099609375,4264500000,13500.523046875,12573.735771484375,Bullish,False,13500.523046875,13588.31005859375,14073.48046875,12967.1796875,13520.330078125,13770.533507812499,13230.5125859375,-87.78701171875036,Below,65.0,198.32748786384872
2021-05-27,13657.849609375,13724.759765625,13652.1298828125,13686.8603515625,5087180000,13509.63244140625,12587.644619140625,Bullish,False,13509.63244140625,13605.9453125,13969.2099609375,12967.1796875,13468.19482421875,13779.825090234375,13239.439792578123,-96.3128710937508,Below,72.6298828125,195.8384263776834
2021-05-28,13686.509765625,13765.7998046875,13684.830078125,13717.0,4447940000,13527.57984375,12600.288569335937,Bullish,False,13527.57984375,13615.21533203125,13955.0,12967.1796875,13461.08984375,13798.131440625,13257.028246875,-87.63548828125022,Below,80.9697265625,193.56379865857085
2021-06-01,13654.58984375,13773.4501953125,13602.1201171875,13764.26953125,4186280000,13543.3318359375,12612.66966796875,Bullish,False,13543.3318359375,13629.22509765625,13814.650390625,12967.1796875,13390.9150390625,13814.198472656251,13272.46519921875,-85.89326171874927,Below,171.330078125,193.12352696483677
2021-06-02,13675.7900390625,13712.6796875,13610.16015625,13655.7099609375,5097630000,13555.11744140625,12625.2263671875,Bullish,False,13555.11744140625,13648.169921875,13814.650390625,12967.1796875,13390.9150390625,13826.219790234374,13284.015092578125,-93.05248046875022,Below,102.51953125,191.3293884358301
2021-06-03,13529.6796875,13608.5400390625,13469.849609375,13568.91015625,5396250000,13565.355234375,12636.4319140625,Bullish,False,13565.355234375,13648.169921875,13814.650390625,12967.1796875,13390.9150390625,13836.6623390625,13294.048129687499,-82.81468750000022,Below,138.6904296875,190.28703281705128
2021-06-04,13770.76953125,13784.76953125,13613.580078125,13619.7900390625,4360710000,13584.79302734375,12648.290610351563,Bullish,False,13584.79302734375,13656.16015625,13814.650390625,12967.1796875,13390.9150390625,13856.488887890626,13313.097166796875,-71.36712890624949,Below,171.189453125,189.9088629221592
2021-06-07,13802.8896484375,13808.419921875,13710.1103515625,13744.150390625,4639210000,13605.240625,12660.711860351563,Bullish,False,13605.240625,13657.7900390625,13808.419921875,12967.1796875,13387.7998046875,13877.3454375,13333.1358125,-52.549414062499636,Below,98.3095703125,188.0950155437501
2021-06-08,13810.8603515625,13913.400390625,13746.419921875,13873.4599609375,5958410000,13621.8754296875,12672.380913085937,Bullish,False,13621.8754296875,13666.81982421875,13913.400390625,12967.1796875,13440.2900390625,13894.31293828125,13349.43792109375,-44.94439453125051,Below,166.98046875,187.6769057062501
2021-06-09,13814.9404296875,13900.7099609375,13811.0498046875,13865.509765625,5640490000,13638.85943359375,12683.679814453126,Bullish,False,13638.85943359375,13681.14990234375,13913.400390625,12967.1796875,13440.2900390625,13911.636622265625,13366.082244921876,-42.29046874999949,Below,89.66015625,185.73597997444315
2021-06-10,13960.349609375,13962.98046875,13817.830078125,13834.259765625,4919880000,13660.1358203125,12695.350712890626,Bullish,False,13660.1358203125,13694.625,13962.98046875,12994.349609375,13478.6650390625,13933.338536718751,13386.933103906249,-34.48917968749993,Below,145.150390625,184.93230493782053
2021-06-11,13998.2998046875,13998.650390625,13934.0,13959.4697265625,4157580000,13678.2730078125,12706.7331640625,Bullish,False,13678.2730078125,13711.18505859375,13998.650390625,12994.349609375,13496.5,13951.838467968752,13404.70754765625,-32.91205078124949,Below,64.650390625,182.55048485241812
2021-06-14,14128.2001953125,14129.330078125,13963.9404296875,14002.1396484375,4415160000,13694.24662109375,12717.514462890626,Bullish,False,13694.24662109375,13739.06982421875,14129.330078125,12994.349609375,13561.83984375,13968.131553515625,13420.361688671874,-44.82320312500087,Below,165.3896484375,182.21066630954846
2021-06-15,14030.41015625,14126.259765625,14008.9296875,14120.8095703125,4554580000,13702.89162109375,12728.035712890625,Bullish,False,13702.89162109375,13760.43505859375,14129.330078125,12994.349609375,13561.83984375,13976.949453515625,13428.833788671875,-57.54343750000044,Below,117.330078125,180.92590218708216
2021-06-16,13983.009765625,14100.1103515625,13843.599609375,14053.1201171875,4683030000,13710.9826171875,12737.971513671875,Bullish,False,13710.9826171875,13766.56494140625,14129.330078125,12994.349609375,13561.83984375,13985.20226953125,13436.762964843749,-55.58232421875073,Below,256.5107421875,182.42263169204094
2021-06-17,14163.8095703125,14205.4296875,13946.51953125,13946.7001953125,4558280000,13721.9248046875,12748.237060546875,Bullish,False,13721.9248046875,13785.24462890625,14205.4296875,13293.099609375,13749.2646484375,13996.36330078125,13447.48630859375,-63.31982421875,Below,258.91015625,183.9372361387332
2021-06-18,14049.580078125,14140.6201171875,14024.599609375,14125.1201171875,6126070000,13727.7462109375,12757.020659179687,Bullish,False,13727.7462109375,13801.3046875,14205.4296875,13401.5302734375,13803.47998046875,14002.301135156249,13453.19128671875,-73.5584765625008,Below,116.0205078125,182.59235042930283
2021-06-21,14137.23046875,14150.91015625,13967.8896484375,14055.0400390625,4562010000,13733.58962890625,12765.604111328124,Bullish,False,13733.58962890625,13801.3046875,14205.4296875,13469.849609375,13837.6396484375,14008.261421484374,13458.917836328124,-67.71505859375065,Below,183.0205078125,182.60082879332654
2021-06-22,14270.419921875,14288.490234375,14128.009765625,14140.2998046875,4433140000,13742.61103515625,12778.099360351562,Bullish,False,13742.61103515625,13801.3046875,14288.490234375,13469.849609375,13879.169921875,14017.463255859375,13467.758814453124,-58.69365234375073,Below,160.48046875,182.16280186177553
2021-06-23,14274.240234375,14324.740234375,14247.580078125,14275.08984375,4417470000,13748.36603515625,12791.359912109376,Bullish,False,13748.36603515625,13801.3046875,14324.740234375,13469.849609375,13897.294921875,14023.333355859375,13473.398714453126,-52.93865234374971,Below,77.16015625,180.08354155263146
2021-06-24,14365.9599609375,14429.1396484375,14337.650390625,14358.2998046875,4324620000,13759.60703125,12807.848413085938,Bullish,False,13759.60703125,13801.3046875,14429.1396484375,13469.849609375,13949.49462890625,14034.799171875,13484.414890625,-41.697656250000364,Below,91.4892578125,178.32919930035163
2021-06-25,14345.1796875,14401.7099609375,14324.259765625,14396.6298828125,7468090000,13765.98681640625,12822.595063476563,Bullish,False,13765.98681640625,13801.3046875,14429.1396484375,13469.849609375,13949.49462890625,14041.306552734375,13490.667080078125,-35.31787109375,Below,77.4501953125,176.33159526098825
2021-06-28,14524.98046875,14530.0703125,14400.58984375,14401.6298828125,4283000000,13775.64822265625,12839.449365234375,Bullish,False,13775.64822265625,13801.3046875,14530.0703125,13469.849609375,13999.9599609375,14051.161187109374,13500.135258203125,-25.656464843750655,Below,129.48046875,175.40385018156275
2021-06-29,14572.75,14575.1904296875,14481.849609375,14523.6298828125,4901300000,13788.94982421875,12856.87611328125,Bullish,False,13788.94982421875,13801.3046875,14575.1904296875,13469.849609375,14022.52001953125,14064.728820703125,13513.170827734373,-12.3548632812508,Below,93.3408203125,173.77883968910606
2021-06-30,14554.7998046875,14582.2998046875,14530.8701171875,14560.0703125,5293810000,13803.85982421875,12873.261313476563,Bullish,False,13803.85982421875,13801.3046875,14582.2998046875,13469.849609375,14026.07470703125,14079.937020703126,13527.782627734376,2.555136718750873,Above,51.4296875,171.35608420021288
2021-07-01,14560.0498046875,14576.6396484375,14483.419921875,14530.6298828125,4410470000,13816.3578125,12888.867211914063,Bullish,False,13816.3578125,13801.3046875,14582.2998046875,13613.580078125,14097.93994140625,14092.68496875,13540.03065625,15.053125000000364,Above,93.2197265625,169.80882959352547
2021-07-02,14727.6298828125,14738.1396484375,14626.8203125,14633.509765625,3751420000,13835.663203125,12906.26736328125,Bullish,False,13835.663203125,13806.875,14738.1396484375,13710.1103515625,14224.125,14112.3764671875,13558.949939062499,28.7882031249992,Above,111.3193359375,168.65062179835667
2021-07-06,14786.3603515625,14797.4501953125,14635.3095703125,14755.150390625,4489540000,13852.5616015625,12924.7944140625,Bullish,False,13852.5616015625,13806.875,14797.4501953125,13746.419921875,14271.93505859375,14129.61283359375,13575.51036953125,45.68660156250007,Above,162.140625,168.52171097066645
2021-07-07,14810.5400390625,14891.1904296875,14735.75,14889.759765625,4605630000,13868.24919921875,12944.162211914063,Bullish,False,13868.24919921875,13806.875,14891.1904296875,13811.0498046875,14351.1201171875,14145.614183203124,13590.884215234375,61.37419921874971,Above,155.4404296875,168.26267569773245
2021-07-08,14722.1396484375,14763.669921875,14551.759765625,14577.669921875,4575010000,13883.48638671875,12962.871811523437,Bullish,False,13883.48638671875,13806.875,14891.1904296875,13817.830078125,14354.51025390625,14161.156114453126,13605.816658984375,76.61138671875051,Above,211.91015625,169.1269822433219
2021-07-09,14826.08984375,14838.7197265625,14685.5400390625,14709.3203125,3826500000,13901.97578125,12981.07041015625,Bullish,False,13901.97578125,13806.875,14891.1904296875,13843.599609375,14367.39501953125,14180.015296874999,13623.936265625,95.10078124999927,Above,153.1796875,168.81119422860263
2021-07-12,14877.8896484375,14899.4599609375,14813.7900390625,14878.7099609375,3897090000,13920.1295703125,13001.293208007812,Bullish,False,13920.1295703125,13806.875,14899.4599609375,13843.599609375,14371.52978515625,14198.53216171875,13641.72697890625,113.25457031249971,Above,85.669921875,167.16483239981844
2021-07-13,14874.5400390625,15002.2802734375,14843.7998046875,14871.0400390625,4583460000,13940.40517578125,13021.183559570312,Bullish,False,13940.40517578125,13806.875,15002.2802734375,13843.599609375,14422.93994140625,14219.213279296875,13661.597072265626,133.53017578125036,Above,158.48046875,166.99286480279233
2021-07-14,14900.4404296875,15001.1298828125,14871.73046875,14984.8603515625,4496220000,13962.41958984375,13039.930112304688,Bullish,False,13962.41958984375,13812.900390625,15002.2802734375,13843.599609375,14422.93994140625,14241.667981640625,13683.171198046875,149.51919921875015,Above,129.3994140625,166.24844003565784
2021-07-15,14794.6904296875,14907.509765625,14717.5498046875,14903.490234375,4512550000,13987.42,13057.081313476563,Bullish,False,13987.42,13887.64501953125,15002.2802734375,13946.51953125,14474.39990234375,14267.1684,13707.6716,99.77498046875007,Above,189.9599609375,166.71797510302105
2021-07-16,14681.3798828125,14875.9697265625,14667.099609375,14842.080078125,4069530000,14010.9801953125,13073.873461914063,Bullish,False,14010.9801953125,13971.6796875,15002.2802734375,13967.8896484375,14485.0849609375,14291.199799218752,13730.76059140625,39.300507812500655,Above,208.8701171875,167.552670985882
2021-07-19,14549.08984375,14578.9599609375,14455.0703125,14517.9599609375,4537130000,14029.6873828125,13089.52861328125,Bullish,False,14029.6873828125,13990.65478515625,15002.2802734375,13967.8896484375,14485.0849609375,14310.281130468751,13749.09363515625,39.0325976562508,Above,123.8896484375,166.68805667799325
2021-07-20,14728.2099609375,14790.599609375,14530.7802734375,14601.33984375,4652450000,14049.858984375,13105.253662109375,Bullish,False,14049.858984375,14014.35498046875,15002.2802734375,14128.009765625,14565.14501953125,14330.8561640625,13768.8618046875,35.504003906249636,Above,259.8193359375,168.53224042570625
2021-07-21,14842.6298828125,14843.169921875,14710.1103515625,14723.669921875,4098520000,14079.52998046875,13123.188359375,Bullish,False,14079.52998046875,14039.9951171875,15002.2802734375,14247.580078125,14624.93017578125,14361.120580078124,13797.939380859374,39.53486328124927,Above,133.0595703125,167.82981131455364
2021-07-22,14940.169921875,14941.3798828125,14865.4697265625,14865.4697265625,3597540000,14111.30798828125,13140.343911132812,Bullish,False,14111.30798828125,14088.89013671875,15002.2802734375,14324.259765625,14663.27001953125,14393.534148046876,13829.081828515626,22.4178515625008,Above,75.91015625,166.00962012515654
2021-07-23,15111.7900390625,15125.83984375,14948.0400390625,15004.4296875,3997250000,14153.51119140625,13159.446513671875,Bullish,False,14153.51119140625,14132.71533203125,15125.83984375,14324.259765625,14725.0498046875,14436.581415234376,13870.440967578126,20.795859375000873,Above,177.7998046875,166.24308912639106
2021-07-26,15125.9501953125,15142.349609375,15048.23046875,15088.2802734375,4437090000,14193.8471875,13177.5603125,Bullish,False,14193.8471875,14150.52001953125,15142.349609375,14400.58984375,14771.4697265625,14477.72413125,13909.97024375,43.32716796874956,Above,94.119140625,164.81489212636353
2021-07-27,14956.9697265625,15107.740234375,14787.7998046875,15103.009765625,4329230000,14225.1241796875,13194.590458984376,Bullish,False,14225.1241796875,14217.11474609375,15142.349609375,14455.0703125,14798.7099609375,14509.626663281251,13940.621696093749,8.009433593750146,Above,319.9404296875,167.88668494935635
2021-07-28,15018.099609375,15078.849609375,14913.5498046875,15005.169921875,4268210000,14259.22796875,13211.051708984374,Bullish,False,14259.22796875,14272.330078125,15142.349609375,14455.0703125,14798.7099609375,14544.412528125,13974.043409375,-13.10210937500051,Below,165.2998046875,167.83545959763643
2021-07-29,15048.3603515625,15091.9599609375,15004.419921875,15015.2998046875,3928640000,14295.84158203125,13225.852958984375,Bullish,False,14295.84158203125,14309.7099609375,15142.349609375,14455.0703125,14798.7099609375,14581.758413671874,14009.924750390624,-13.868378906250655,Below,87.5400390625,166.24545127020798
2021-07-30,14959.900390625,14990.8603515625,14882.3896484375,14882.3896484375,3645050000,14330.28138671875,13240.236611328124,Bullish,False,14330.28138671875,14355.56982421875,15142.349609375,14455.0703125,14798.7099609375,14616.887014453127,14043.675758984375,-25.288437499999418,Below,108.470703125,165.101396851491
2021-08-02,14963.6201171875,15059.8896484375,14945.1298828125,15046.099609375,3746130000,14359.6719921875,13255.12791015625,Bullish,False,14359.6719921875,14445.47021484375,15142.349609375,14455.0703125,14798.7099609375,14646.865432031249,14072.47855234375,-85.7982226562508,Below,114.759765625,164.10453286680797
2021-08-03,15061.419921875,15063.66015625,14864.5302734375,14997.2001953125,4141370000,14392.6655859375,13270.942158203125,Bullish,False,14392.6655859375,14537.03515625,15142.349609375,14455.0703125,14798.7099609375,14680.518897656251,14104.81227421875,-144.3695703124995,Below,199.1298828125,164.79810415286127
2021-08-04,15083.3896484375,15117.3798828125,15017.1396484375,15059.16015625,4337330000,14421.49837890625,13287.098256835938,Bullish,False,14421.49837890625,14551.94482421875,15142.349609375,14455.0703125,14798.7099609375,14709.928346484376,14133.068411328124,-130.44644531250015,Below,100.240234375,163.51973049389372
2021-08-05,15181.6396484375,15184.26953125,15083.83984375,15105.400390625,4107300000,14451.9765625,13304.83470703125,Bullish,False,14451.9765625,14557.4248046875,15184.26953125,14455.0703125,14819.669921875,14741.01609375,14162.93703125,-105.4482421875,Below,100.4296875,162.2704227118364
2021-08-06,15109.3603515625,15162.33984375,15063.01953125,15125.740234375,4173090000,14480.10896484375,13321.992309570312,Bullish,False,14480.10896484375,14566.39990234375,15184.26953125,14455.0703125,14819.669921875,14769.711144140625,14190.506785546875,-86.29093749999993,Below,99.3203125,161.02388587595846
2021-08-09,15133.1103515625,15154.6796875,15081.75,15136.1396484375,4111640000,14509.6141796875,13339.331010742188,Bullish,False,14509.6141796875,14627.06494140625,15184.26953125,14455.0703125,14819.669921875,14799.80646328125,14219.42189609375,-117.45076171875007,Below,72.9296875,159.27944630415732
2021-08-10,15053.580078125,15169.4501953125,15010.16015625,15157.3701171875,3991770000,14536.9555859375,13356.284360351563,Bullish,False,14536.9555859375,14701.759765625,15184.26953125,14455.0703125,14819.669921875,14827.69469765625,14246.216474218749,-164.80417968750044,Below,159.2900390625,159.27965606174826
2021-08-11,15027.759765625,15127.7802734375,14972.599609375,15101.8203125,4002340000,14564.418984375,13372.960307617188,Bullish,False,14564.418984375,14724.884765625,15184.26953125,14455.0703125,14819.669921875,14855.707364062499,14273.1306046875,-160.46578125000087,Below,155.1806640625,159.1984879033473
2021-08-12,15088.98046875,15097.91015625,14956.25,15012.599609375,4049000000,14592.68279296875,13390.882612304687,Bullish,False,14592.68279296875,14727.919921875,15184.26953125,14455.0703125,14819.669921875,14884.536448828125,14300.829137109375,-135.2371289062503,Below,141.66015625,158.85119420724143
2021-08-13,15136.6796875,15150.48046875,15079.2998046875,15101.83984375,4061070000,14624.82279296875,13408.571259765626,Bullish,False,14624.82279296875,14757.28515625,15184.26953125,14455.0703125,14819.669921875,14917.319248828124,14332.326337109374,-132.46236328125087,Below,71.1806640625,157.11514410536537
2021-08-16,15140.76953125,15142.0302734375,14931.150390625,15090.0498046875,3973920000,14652.22279296875,13428.56130859375,Bullish,False,14652.22279296875,14790.525390625,15184.26953125,14530.7802734375,14857.52490234375,14945.267248828126,14359.178337109375,-138.30259765624942,Below,210.8798828125,158.17979239659576
2021-08-17,15002.830078125,15062.7001953125,14906.2197265625,15018.9404296875,4168880000,14676.2216015625,13446.8217578125,Bullish,False,14676.2216015625,14802.615234375,15184.26953125,14710.1103515625,14947.18994140625,14969.74603359375,14382.69716953125,-126.39363281250007,Below,156.48046875,158.14614242339584
2021-08-18,14857.919921875,15039.900390625,14846.509765625,14975.01953125,3841840000,14697.16279296875,13465.846606445313,Bullish,False,14697.16279296875,14818.31494140625,15184.26953125,14787.7998046875,14986.03466796875,14991.106048828124,14403.219537109375,-121.15214843750073,Below,193.390625,158.8440529694672
2021-08-19,14933.9404296875,15000.1904296875,14773.1904296875,14773.1904296875,4191490000,14719.54279296875,13485.092509765625,Bullish,False,14719.54279296875,14834.35986328125,15184.26953125,14773.1904296875,14978.72998046875,15013.933648828126,14425.151937109375,-114.81707031249971,Below,227.0,160.1936756829431
2021-08-20,15092.5703125,15103.9404296875,14968.8701171875,14974.0595703125,3886340000,14742.18720703125,13504.155810546876,Bullish,False,14742.18720703125,14850.27490234375,15184.26953125,14773.1904296875,14978.72998046875,15037.030951171875,14447.343462890623,-108.08769531250073,Below,135.0703125,159.6961833426868
2021-08-23,15312.8203125,15341.4697265625,15140.1396484375,15140.1396484375,3906780000,14768.4776171875,13521.834814453125,Bullish,False,14768.4776171875,14866.22998046875,15341.4697265625,14773.1904296875,15057.330078125,15063.847169531251,14473.10806484375,-97.75236328124993,Below,201.330078125,160.5206169027326
2021-08-24,15357.6796875,15384.419921875,15319.5498046875,15338.919921875,3809750000,14793.06720703125,13538.232861328124,Bullish,False,14793.06720703125,14876.21484375,15384.419921875,14773.1904296875,15078.80517578125,15088.928551171875,14497.205862890625,-83.14763671874971,Below,64.8701171875,158.62654760144085
2021-08-25,15368.919921875,15404.3603515625,15341.919921875,15384.830078125,3654150000,14819.83740234375,13554.620712890624,Bullish,False,14819.83740234375,14889.1650390625,15404.3603515625,14773.1904296875,15088.775390625,15116.234150390625,14523.440654296875,-69.32763671875,Below,62.4404296875,156.7218719991846
2021-08-26,15278.51953125,15369.2802734375,15265.23046875,15348.98046875,3630900000,14845.74759765625,13571.861362304688,Bullish,False,14845.74759765625,14917.1904296875,15404.3603515625,14773.1904296875,15088.775390625,15142.662549609375,14548.832645703123,-71.44283203125087,Below,104.0498046875,155.67886076528987
2021-08-27,15432.9501953125,15447.0302734375,15292.740234375,15305.75,4048610000,14871.13041015625,13590.904663085938,Bullish,False,14871.13041015625,14937.05517578125,15447.0302734375,14773.1904296875,15110.1103515625,15168.553018359375,14573.707801953124,-65.92476562500087,Below,154.2900390625,155.65135934543264
2021-08-30,15605.08984375,15620.6201171875,15459.740234375,15460.9296875,4061760000,14902.24060546875,13609.465463867187,Bullish,False,14902.24060546875,14948.56982421875,15620.6201171875,14773.1904296875,15196.9052734375,15200.285417578127,14604.195793359375,-46.3292187499992,Below,160.8798828125,155.7548944635924
2021-08-31,15582.509765625,15604.4501953125,15522.7802734375,15601.33984375,4188020000,14931.14619140625,13628.242314453126,Bullish,False,14931.14619140625,14958.43505859375,15620.6201171875,14773.1904296875,15196.9052734375,15229.769115234374,14632.523267578124,-27.288867187500728,Below,81.669921875,154.28786530342225
2021-09-01,15611.5703125,15696.419921875,15603.669921875,15637.1298828125,4271690000,14957.96919921875,13646.610966796876,Bullish,False,14957.96919921875,14961.76025390625,15696.419921875,14773.1904296875,15234.80517578125,15257.128583203126,14658.809815234375,-3.791054687499127,Below,92.75,153.0692937132555
2021-09-02,15604.25,15681.759765625,15554.2900390625,15656.2802734375,4050510000,14984.56939453125,13664.565317382812,Bullish,False,14984.56939453125,14983.22509765625,15696.419921875,14773.1904296875,15234.80517578125,15284.260782421876,14684.878006640625,1.3442968750005093,Above,127.4697265625,152.56237159145837
2021-09-03,15652.8603515625,15668.1201171875,15554.9697265625,15578.9599609375,3706990000,15010.30740234375,13682.94216796875,Bullish,False,15010.30740234375,15010.46484375,15696.419921875,14773.1904296875,15234.80517578125,15310.513550390624,14710.101254296875,-0.15744140625065484,Below,113.150390625,151.78193632479585
2021-09-07,15675.759765625,15701.400390625,15610.23046875,15662.2998046875,4014250000,15036.91900390625,13701.847416992188,Bullish,False,15036.91900390625,15022.9296875,15701.400390625,14773.1904296875,15237.29541015625,15337.657383984375,14736.180623828126,13.98931640625051,Above,91.169921875,150.58169841489888
2021-09-08,15620.849609375,15669.009765625,15528.4501953125,15669.009765625,4131560000,15058.83638671875,13720.024516601563,Bullish,False,15058.83638671875,15038.06005859375,15701.400390625,14773.1904296875,15237.29541015625,15360.013114453126,14757.659658984376,20.776328125000873,Above,140.5595703125,150.38324043267315
2021-09-09,15561.0498046875,15675.4599609375,15556.740234375,15639.4404296875,4031140000,15078.6023828125,13738.297563476563,Bullish,False,15078.6023828125,15050.97021484375,15701.400390625,14773.1904296875,15237.29541015625,15380.17443046875,14777.030335156249,27.632167968749854,Above,118.7197265625,149.75624015801625
2021-09-10,15440.75,15673.5,15433.4296875,15648.0498046875,4587150000,15096.32138671875,13755.971611328125,Bullish,False,15096.32138671875,15057.5,15701.400390625,14773.1904296875,15237.29541015625,15398.247814453125,14794.394958984374,38.821386718749636,Above,240.0703125,151.54463763013473
2021-09-13,15434.5,15562.2802734375,15351.7001953125,15545.66015625,4723370000,15113.810390625,13772.745063476563,Bullish,False,15113.810390625,15072.40478515625,15701.400390625,14773.1904296875,15237.29541015625,15416.0865984375,14811.5341828125,41.405605468749854,Above,210.580078125,152.71365625379542
2021-09-14,15382.900390625,15525.9697265625,15352.0595703125,15505.7802734375,4593140000,15126.91580078125,13788.898466796874,Bullish,False,15126.91580078125,15086.18505859375,15701.400390625,14773.1904296875,15237.29541015625,15429.454116796875,14824.377484765624,40.730742187499345,Above,173.91015625,153.13338892698758
2021-09-15,15503.5302734375,15518.9501953125,15316.400390625,15419.9501953125,4465140000,15141.25919921875,13805.125068359375,Bullish,False,15141.25919921875,15090.775390625,15701.400390625,14773.1904296875,15237.29541015625,15444.084383203126,14838.434015234374,50.48380859374993,Above,202.5498046875,154.11193181333437
2021-09-16,15515.91015625,15539.1396484375,15370.8798828125,15452.669921875,3701500000,15155.3666015625,13821.363017578125,Bullish,False,15155.3666015625,15100.96533203125,15701.400390625,14773.1904296875,15237.29541015625,15458.47393359375,14852.25926953125,54.401269531250364,Above,168.259765625,154.39208693831785
2021-09-17,15333.4697265625,15485.2099609375,15291.0400390625,15481.4296875,6709540000,15167.593203125,13835.753715820312,Bullish,False,15167.593203125,15110.5751953125,15701.400390625,14968.8701171875,15335.13525390625,15470.9450671875,14864.241339062499,57.01800781249949,Above,194.169921875,155.17976683805412
2021-09-20,15012.1904296875,15157.259765625,14821.0302734375,15068.650390625,4879490000,15171.31521484375,13848.5326171875,Bullish,False,15171.31521484375,15110.5751953125,15701.400390625,14821.0302734375,15261.21533203125,15474.741519140625,14867.888910546873,60.740019531249345,Above,336.2294921875,158.76490991428076
2021-09-21,15027.76953125,15139.900390625,14986.98046875,15096.9697265625,4083010000,15174.3128125,13861.335815429688,Bullish,False,15174.3128125,15110.5751953125,15701.400390625,14821.0302734375,15261.21533203125,15477.79906875,14870.82655625,63.73761718750029,Above,152.919921875,158.64916757686927
2021-09-22,15176.509765625,15230.33984375,15029.900390625,15073.9599609375,4252490000,15180.35220703125,13874.575961914063,Bullish,False,15180.35220703125,15118.8701171875,15701.400390625,14821.0302734375,15261.21533203125,15483.959251171875,14876.745162890626,61.482089843750146,Above,200.439453125,159.47669798376296
2021-09-23,15316.580078125,15356.919921875,15199.4296875,15231.2001953125,4196130000,15188.675,13888.176513671875,Bullish,False,15188.675,15129.5302734375,15701.400390625,14821.0302734375,15261.21533203125,15492.4485,14884.901499999998,59.14472656249927,Above,157.490234375,159.43736207071814
2021-09-24,15329.6796875,15345.5400390625,15209.16015625,15222.9697265625,3992150000,15199.37478515625,13901.646313476562,Bullish,False,15199.37478515625,15134.89501953125,15701.400390625,14821.0302734375,15261.21533203125,15503.362280859375,14895.387289453123,64.47976562499935,Above,136.3798828125,158.98077832303065
2021-09-27,15204.8203125,15240.580078125,15106.4501953125,15205.23046875,4650790000,15209.84359375,13915.847216796876,Bullish,False,15209.84359375,15138.724609375,15701.400390625,14821.0302734375,15261.21533203125,15514.040465625,14905.646721875,71.11898437499985,Above,134.1298828125,158.48868138222804
2021-09-28,14770.2998046875,15040.5703125,14758.98046875,15001.98046875,4989510000,15214.26779296875,13927.690014648437,Bullish,False,15214.26779296875,15138.724609375,15701.400390625,14758.98046875,15230.1904296875,15518.553148828127,14909.982437109375,75.54318359375065,Above,281.58984375,160.9263281617879
2021-09-29,14752.8896484375,14914.919921875,14727.41015625,14835.509765625,5294600000,15214.76138671875,13939.577412109375,Bullish,False,15214.76138671875,15138.724609375,15701.400390625,14727.41015625,15214.4052734375,15519.056614453126,14910.466158984374,76.03677734375015,Above,187.509765625,161.4527328640297
2021-09-30,14689.6201171875,14888.2197265625,14684.5498046875,14830.2998046875,5950950000,15211.70119140625,13950.714462890624,Bullish,False,15211.70119140625,15138.724609375,15701.400390625,14684.5498046875,15192.97509765625,15515.935215234374,14907.467167578125,72.97658203124956,Above,203.669921875,162.28871680484102
2021-10-01,14791.8701171875,14830.83984375,14555.1201171875,14731.3798828125,4710720000,15208.7351953125,13961.694213867188,Bullish,False,15208.7351953125,15138.724609375,15701.400390625,14555.1201171875,15128.26025390625,15512.90989921875,14904.56049140625,70.01058593749985,Above,275.7197265625,164.53487541390356
